survey,variable,concept,year,quarter,target_year,target_period,horizon_class,horizon_years,horizon_quarters,bin_scheme,n,mean,median,within_sd,disagreement,total_sd,share_between,q05,q10,q25,q50,q75,q90,q95,iqr,realized,realization_concept,source,observation_status,consensus_mean,error,inside_1sd,inside_pooled_90,crps_pooled,crps_individual_mean,pinball_05,pinball_10,pinball_25,pinball_50,pinball_75,pinball_90,pinball_95,pit,n_climatology,n_gaussian,crps_climatology,crps_gaussian,skill_vs_climatology,skill_vs_gaussian
ecb,hicp,hicp_yoy,1999,3,1999,1999,current_year,0.0,,T0_0|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5,51,1.1783064647641235,1.2,0.29508095495452863,0.16989671438022136,0.3404962019378059,0.248969081119285,0.5794775252085618,0.6764252071501504,1.0225068789595935,1.184692579224928,1.3468782794902627,1.6748999297140208,1.8032840002193318,0.32437140053066926,1.0916666666666666,calendar_year_average_year_on_year_hicp_inflation,ECB Data Portal ICP.M.U2.N.000000.4.ANR (latest vintage),A,1.1783064647641235,-0.08663979809745692,True,True,0.08225397444009978,0.11225110473635963,0.02560945707290524,0.04152414595165162,0.017289946926768274,0.04651295627913077,0.06380290320589904,0.05832332630473541,0.03558086667763329,0.35660586536594824,2,0,,,,
ecb,hicp,hicp_yoy,1999,3,2000,2000,next_year,1.0,,T0_0|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5,50,1.46494125096526,1.504761904762,0.39389279218691875,0.2539887487867144,0.46868093224180546,0.29368001053805226,0.6520096419783695,0.8563269756351346,1.1472493559261396,1.511229802996127,1.7694361550880229,2.0879034281153857,2.274251990262874,0.6221867991618832,2.108333333333333,calendar_year_average_year_on_year_hicp_inflation,ECB Data Portal ICP.M.U2.N.000000.4.ANR (latest vintage),A,1.46494125096526,0.643392082368073,False,True,0.4231906377445558,0.47522696659678937,0.07281618456774817,0.12520063576981985,0.24027099435179833,0.29855176516860293,0.25417288368398255,0.018386914696152567,0.008295932846477058,0.9054816374708,2,0,,,,
ecb,hicp,hicp_yoy,1999,3,,2000Jun,rolling_1y,1.0,,T0_0|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5,46,1.4560516809277682,1.5,0.3910679703803914,0.26630159285640237,0.47312862502209246,0.3168028497725641,0.6355161647559532,0.8282696371838469,1.1404722631714375,1.5075102962868092,1.7666253547174067,2.079856163394479,2.2671610372018574,0.6261530915459692,2.1,year_on_year_hicp_inflation,ECB Data Portal ICP.M.U2.N.000000.4.ANR (latest vintage),A,1.4560516809277682,0.6439483190722319,False,True,0.4208798786433487,0.4766413442890812,0.07322419176220234,0.12717303628161533,0.23988193420714066,0.29624485185659544,0.25003098396194506,0.018129452944968795,0.00835805186009287,0.9053772857577205,30,0,0.6655555555555555,,0.36762622574455117,
ecb,hicp,hicp_yoy,1999,3,,2001Jun,rolling_2y,2.0,,T0_0|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5,45,1.5962157262557162,1.644444444444,0.4799267207826515,0.27058114847486414,0.5509481057514996,0.2411979893387708,0.6493690507232427,1.0148978837271199,1.2411519926714567,1.6331550163412913,1.863227180272191,2.2646644647531238,2.3849204898942684,0.6220751876007342,2.9,year_on_year_hicp_inflation,ECB Data Portal ICP.M.U2.N.000000.4.ANR (latest vintage),A,1.5962157262557162,1.3037842737442837,False,False,1.0119606431070274,1.066509801074651,0.11253154746383787,0.188510211627288,0.4147120018321358,0.6334224918293543,0.7775796147958567,0.5718019817221885,0.4893255346004449,0.9863562659562659,30,0,1.4655555555555555,,0.30950373101112605,
ecb,hicp,hicp_yoy,1999,4,1999,1999,current_year,0.0,,T0_0|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5,54,1.2000599971187131,1.2,0.18163784198945526,0.09470246070407366,0.20484350540349805,0.21373622225030972,0.7488728905717432,1.0096105454627113,1.0809363889312726,1.1998127947122084,1.318689200493144,1.3900150439617054,1.6503645628094161,0.23775281156187145,1.0916666666666666,calendar_year_average_year_on_year_hicp_inflation,ECB Data Portal ICP.M.U2.N.000000.4.ANR (latest vintage),A,1.2000599971187131,-0.10839333045204658,True,True,0.06703578920918535,0.07968078569348046,0.01713968880474617,0.008205612120395523,0.0026825694338484807,0.0540730640227709,0.05675563345661938,0.029834837729503877,0.027934894807137504,0.27256603752633546,2,0,,,,
ecb,hicp,hicp_yoy,1999,4,2000,2000,next_year,1.0,,T0_0|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5,54,1.5382054312048945,1.5625,0.3716864163103685,0.18504024255065793,0.41519957060773904,0.19861799188552637,0.7989726288931075,1.0460664822023171,1.2367413463956123,1.5954463510915073,1.7917285383936825,2.04933317475109,2.2532366404110227,0.5549871919980702,2.108333333333333,calendar_year_average_year_on_year_hicp_inflation,ECB Data Portal ICP.M.U2.N.000000.4.ANR (latest vintage),A,1.5382054312048945,0.5701279021284384,False,True,0.3749718495927756,0.40571468636098257,0.06546803522201128,0.10622668511310158,0.21789799673443017,0.2564434911209128,0.23745359620473783,0.05310014272401875,0.0072451653538844925,0.9144676693923002,2,0,,,,
ecb,hicp,hicp_yoy,1999,4,,2000Sep,rolling_1y,1.0,,T0_0|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5,51,1.5214889056968417,1.5471471471694291,0.41252408941231467,0.23459962093149622,0.47456622982115054,0.24437734996769134,0.6773366627731154,1.0102039828545768,1.1979441563737856,1.5785867653807266,1.8004275756064594,2.1309450434414368,2.3042058155089915,0.6024834192326738,2.4,year_on_year_hicp_inflation,ECB Data Portal ICP.M.U2.N.000000.4.ANR (latest vintage),A,1.5214889056968417,0.8785110943031582,False,False,0.6303706286007109,0.6766183737837766,0.08613316686134423,0.13897960171454232,0.3005139609065536,0.41070661730963665,0.4496793182951554,0.24214946090270684,0.09100447526645798,0.9776445104531964,33,0,0.9859504132231406,,0.36064672203951376,
ecb,hicp,hicp_yoy,1999,4,,2001Sep,rolling_2y,2.0,,T0_0|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5,49,1.6803991726943412,1.6749999999999998,0.46824959227565055,0.29144204345095576,0.5515397948989553,0.2792226857152826,0.726926354686686,1.04716945370268,1.328304577580406,1.6833459079957882,1.8998142245680014,2.3346485239172905,2.660501187178374,0.5715096469875953,2.2,year_on_year_hicp_inflation,ECB Data Portal ICP.M.U2.N.000000.4.ANR (latest vintage),A,1.6803991726943412,0.5196008273056589,True,True,0.32668576624826073,0.3863381333875353,0.07365368226566571,0.11528305462973201,0.21792385560489852,0.258327046002106,0.22513933157399907,0.013464852391729029,0.023025059358918718,0.8397326211109319,33,0,0.7859504132231406,,0.5843430313770817,
ecb,hicp,hicp_yoy,2000,1,2000,2000,current_year,0.0,,T0_0|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5,58,1.7541788143449957,1.732,0.3484300039181682,0.19883646692881762,0.4011725416963996,0.2456573005964106,1.0753087839065076,1.227409120474181,1.562693203696848,1.7307460218468453,1.8987988399968425,2.2840404921258064,2.379862133836557,0.33610563629999457,2.108333333333333,calendar_year_average_year_on_year_hicp_inflation,ECB Data Portal ICP.M.U2.N.000000.4.ANR (latest vintage),A,1.7541788143449957,0.3541545189883373,True,True,0.22819248728055838,0.2602331728082872,0.051651227471341266,0.0880924212859152,0.13641003240912125,0.1887936557432438,0.15715087000236783,0.017570715879247342,0.013576440025161219,0.8083155142953683,3,4,,,,
ecb,hicp,hicp_yoy,2000,1,2001,2001,next_year,1.0,,T0_0|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5,57,1.70539458166206,1.725,0.4066124979801198,0.2650058297314493,0.4853471060027935,0.2981301969374751,1.0010743026171114,1.105098927008413,1.5065124204547675,1.703758089330291,2.002561161857869,2.3045331392687327,2.5245579890898577,0.4960487414031014,2.35,calendar_year_average_year_on_year_hicp_inflation,ECB Data Portal ICP.M.U2.N.000000.4.ANR (latest vintage),A,1.70539458166206,0.6446054183379402,False,True,0.42527286878949866,0.47717668622374293,0.06744628486914443,0.12449010729915871,0.21087189488630814,0.3231209553348545,0.2605791286065984,0.04092017465814064,0.00872789945449289,0.9225849735070311,3,0,,,,
ecb,hicp,hicp_yoy,2000,1,2004,2004,longer_term,4.0,,T0_0|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5,46,1.7657716805293577,1.7,0.5051002299667374,0.3125941236229313,0.594004485198588,0.27693775714060537,0.7629472008188656,1.079326765082324,1.5022512108584511,1.74970771114418,2.157941626518892,2.3992877862167616,2.750219304546769,0.6556904156604408,2.15,calendar_year_average_year_on_year_hicp_inflation,ECB Data Portal ICP.M.U2.N.000000.4.ANR (latest vintage),A,1.7657716805293577,0.3842283194706422,True,True,0.23164851387048832,0.3017174222931875,0.06935263995905672,0.1070673234917676,0.1619371972853872,0.20014614442791,0.001985406629723019,0.024928778621676168,0.030010965227338485,0.7450641684983715,3,0,,,,
ecb,hicp,hicp_yoy,2000,1,,2000Dec,rolling_1y,1.0,,T0_0|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5,54,1.663559487128403,1.7,0.3855165856326454,0.2624829509222044,0.4663907560433431,0.31673957650508083,0.865292964004091,1.0840982062538114,1.3570786650413158,1.679448633078095,1.8775897740002858,2.2627661917288036,2.3707010665247013,0.52051110895897,2.5,year_on_year_hicp_inflation,ECB Data Portal ICP.M.U2.N.000000.4.ANR (latest vintage),A,1.663559487128403,0.836440512871597,False,False,0.5979356564133818,0.6500413454460277,0.08173535179979546,0.14159017937461887,0.28573033373967105,0.41027568346095245,0.46680766949978564,0.2135104274440768,0.1228339868015338,0.9635725054254718,36,1,1.0637345679012347,,0.4378901706718825,
ecb,hicp,hicp_yoy,2000,1,,2001Dec,rolling_2y,2.0,,T0_0|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5,52,1.715073347992883,1.7000000000000002,0.44464597512330084,0.22682305700000735,0.49915803347254634,0.20648964068186468,1.0048812107139216,1.1081985968209924,1.5069727987737698,1.70542496715803,2.010026642981083,2.317956404967468,2.5887670484510625,0.5030538442073131,2.1,year_on_year_hicp_inflation,ECB Data Portal ICP.M.U2.N.000000.4.ANR (latest vintage),A,1.715073347992883,0.38492665200711706,True,True,0.243474988118652,0.28647122352943416,0.05475593946430393,0.09918014031790078,0.14825680030655758,0.19728751642098508,0.06748001776418788,0.021795640496746798,0.024438352422553145,0.7938281881744004,36,0,0.6637345679012348,,0.6331741634482994,
ecb,hicp,hicp_yoy,2000,1,,2004Dec,longer_term,5.0,,T0_0|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5,37,1.7498378378378379,1.7,0.5008220809396853,0.35202813283359374,0.6121654703289487,0.33068697226571286,0.6851767388825541,1.0549304295220812,1.390683605565638,1.7426246999199786,2.149386845039019,2.3968784838350055,2.751590106007067,0.758703239473381,2.3,year_on_year_hicp_inflation,ECB Data Portal ICP.M.U2.N.000000.4.ANR (latest vintage),A,1.7498378378378379,0.550162162162162,True,True,0.32699667738008276,0.4144489549549549,0.0807411630558723,0.12450695704779187,0.22732909860859046,0.2786876500400106,0.11295986622073562,0.009687848383500562,0.022579505300353374,0.8412837837837838,36,0,0.8637345679012345,,0.6214153172372814,
ecb,hicp,hicp_yoy,2000,2,2000,2000,current_year,0.0,,T0_0|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5,59,1.8477353971736346,1.825,0.32598960187715836,0.16602059857954987,0.36583064344685545,0.20595094492037316,1.194293962771968,1.5061815307597044,1.6149977287802502,1.796358058814493,2.1342584787643553,2.32223840767917,2.3848983839841082,0.5192607499841051,2.108333333333333,calendar_year_average_year_on_year_hicp_inflation,ECB Data Portal ICP.M.U2.N.000000.4.ANR (latest vintage),A,1.8477353971736346,0.2605979361596984,True,True,0.16720043270517745,0.19639251737411018,0.04570196852806825,0.06021518025736286,0.1233339011382707,0.15598763725942,0.006481286357755578,0.021390507434583702,0.013828252532538778,0.7293128349547595,3,4,,,,
ecb,hicp,hicp_yoy,2000,2,2001,2001,next_year,1.0,,T0_0|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5,58,1.7652418470041764,1.7625000000000002,0.4061927946726191,0.2463262703508866,0.47504654288704234,0.2688742045867519,1.0353577689378648,1.1566114257383564,1.539381792207997,1.7377323472235198,2.0782687004024294,2.3364182261082775,2.603062449980595,0.5388869081944323,2.35,calendar_year_average_year_on_year_hicp_inflation,ECB Data Portal ICP.M.U2.N.000000.4.ANR (latest vintage),A,1.7652418470041764,0.5847581529958237,False,True,0.3809124795121944,0.4279804876739885,0.06573211155310676,0.11933885742616437,0.20265455194800075,0.30613382638824016,0.20379847469817802,0.012223596502550295,0.012653122499029756,0.9078918064179587,3,0,,,,
ecb,hicp,hicp_yoy,2000,2,,2001Mar,rolling_1y,1.0,,T0_0|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5,53,1.7134927300830187,1.7410000000000003,0.3981301441785475,0.24396536966409502,0.46693330712101655,0.27298995015222216,0.8807016206351923,1.1078506926143208,1.516118812644117,1.7147778582822168,2.030163833775046,2.2977396890199273,2.3869316407682213,0.5140450211309289,2.2,year_on_year_hicp_inflation,ECB Data Portal ICP.M.U2.N.000000.4.ANR (latest vintage),A,1.7134927300830187,0.48650726991698146,False,True,0.29727730068941405,0.3451509753584707,0.0659649189682404,0.10921493073856794,0.1709702968389708,0.24261107085889166,0.12737712466871576,0.00977396890199271,0.009346582038411063,0.8452082351018869,39,2,0.6898093359631823,,0.5690442486193303,
ecb,hicp,hicp_yoy,2000,2,,2002Mar,rolling_2y,2.0,,T0_0|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5,51,1.7352720006098044,1.7500000000000002,0.4679056815656162,0.2679536312185936,0.539198363614555,0.24695746735944302,0.8412736711708935,1.0893529893610978,1.3958325781685028,1.7210353319875964,2.0848591076502268,2.3433915564092804,2.6453803853045854,0.6890265294817239,2.5,year_on_year_hicp_inflation,ECB Data Portal ICP.M.U2.N.000000.4.ANR (latest vintage),A,1.7352720006098044,0.7647279993901956,False,True,0.521309405048541,0.5765318696748106,0.08293631644145533,0.1410647010638902,0.2760418554578743,0.3894823340062018,0.31135566926232994,0.14094759923164762,0.007269019265229277,0.9328441036294117,39,0,0.9898093359631823,,0.47332341077460605,
ecb,hicp,hicp_yoy,2000,3,2000,2000,current_year,0.0,,T0_0|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5,51,2.0614617416637255,2.0681318681500005,0.30225154369331164,0.14936471012894878,0.33714360782446223,0.1962755219100684,1.5306368053781236,1.595710860246205,1.7909330248504483,2.114196344953797,2.2859741043559034,2.3890407599971675,2.6682242772561056,0.4950410795054552,2.108333333333333,calendar_year_average_year_on_year_hicp_inflation,ECB Data Portal ICP.M.U2.N.000000.4.ANR (latest vintage),A,2.0614617416637255,0.046871591669607415,True,True,0.07779205538648554,0.10128287724688054,0.028884826397760466,0.05126224730871281,0.07935007712072117,0.002931505810231938,0.04441019275564262,0.028070742666383448,0.027994547196138655,0.4914671555257347,3,4,,,,
ecb,hicp,hicp_yoy,2000,3,2001,2001,next_year,1.0,,T0_0|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5,50,1.85262219713179,1.85,0.39398124039044896,0.2122987599387809,0.4475399214049411,0.22502530151235095,1.0990801011709719,1.2751783391050742,1.594557953729522,1.8009098886906605,2.169339287656594,2.3648057927925596,2.6473246716792227,0.574781333927072,2.35,calendar_year_average_year_on_year_hicp_inflation,ECB Data Portal ICP.M.U2.N.000000.4.ANR (latest vintage),A,1.85262219713179,0.4973778028682101,False,True,0.3113036459416615,0.35029476722794844,0.06254599494145141,0.1074821660894926,0.18886051156761952,0.2745450556546698,0.13549553425755456,0.0014805792792559555,0.014866233583961143,0.8886381100570704,3,0,,,,
ecb,hicp,hicp_yoy,2000,3,2002,2002,year_after_next,2.0,,T0_0|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5,42,1.82722767683863,1.85,0.46513179928610193,0.26411447965512724,0.5348869498039985,0.2438149987394241,1.0088601823814072,1.1480487425287342,1.5560778935252708,1.791727697324598,2.1864953619245164,2.393506466990428,2.738127069314687,0.6304174683992456,2.2583333333333337,calendar_year_average_year_on_year_hicp_inflation,ECB Data Portal ICP.M.U2.N.000000.4.ANR (latest vintage),A,1.82722767683863,0.4311056564947038,True,True,0.2553546490779389,0.30909028955858675,0.06247365754759633,0.11102845908045995,0.17556385995201573,0.23330281800436792,0.053878478556612985,0.013517313365709424,0.023989686799067676,0.8020537084611555,3,0,,,,
ecb,hicp,hicp_yoy,2000,3,,2001Jun,rolling_1y,1.0,,T0_0|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5,48,1.8359867746835734,1.85,0.3964067659685555,0.2426778096459136,0.464791182575775,0.2726116251161531,1.064669669891249,1.2273696036957265,1.5814220787625293,1.7913848613706023,2.1647160546252695,2.3694622518429687,2.6636454593125087,0.5832939758627402,2.9,year_on_year_hicp_inflation,ECB Data Portal ICP.M.U2.N.000000.4.ANR (latest vintage),A,1.8359867746835734,1.0640132253164265,False,False,0.809389539469215,0.8542498222319327,0.09176651650543755,0.16726303963042735,0.32964448030936766,0.5543075693146988,0.5514629590310478,0.47748397334132814,0.22453681365311662,0.9899027909584042,42,3,1.3383219954648524,,0.3952206253711896,
